county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
36075,Oswego County ,NY,36,2020-10-19,587,3
36075,Oswego County ,NY,36,2020-10-20,594,3
36075,Oswego County ,NY,36,2020-10-21,599,3
36075,Oswego County ,NY,36,2020-10-22,606,4
36075,Oswego County ,NY,36,2020-10-23,607,4
36075,Oswego County ,NY,36,2020-10-24,609,4
36075,Oswego County ,NY,36,2020-10-25,616,4
36075,Oswego County ,NY,36,2020-10-26,620,4
36075,Oswego County ,NY,36,2020-10-27,623,4
36075,Oswego County ,NY,36,2020-10-28,627,4
36075,Oswego County ,NY,36,2020-10-29,631,4
36075,Oswego County ,NY,36,2020-10-30,639,4
36075,Oswego County ,NY,36,2020-10-31,644,4
36075,Oswego County ,NY,36,2020-11-01,648,4
36075,Oswego County ,NY,36,2020-11-02,661,4
36075,Oswego County ,NY,36,2020-11-03,669,4
36075,Oswego County ,NY,36,2020-11-04,678,4
36075,Oswego County ,NY,36,2020-11-05,689,4
36075,Oswego County ,NY,36,2020-11-06,711,4
36075,Oswego County ,NY,36,2020-11-07,734,4
36075,Oswego County ,NY,36,2020-11-08,758,4
36075,Oswego County ,NY,36,2020-11-09,787,4
36075,Oswego County ,NY,36,2020-11-10,809,4
36075,Oswego County ,NY,36,2020-11-11,840,4
36075,Oswego County ,NY,36,2020-11-12,871,4
36075,Oswego County ,NY,36,2020-11-13,897,4
36075,Oswego County ,NY,36,2020-11-14,954,4
36075,Oswego County ,NY,36,2020-11-15,968,4
36075,Oswego County ,NY,36,2020-11-16,987,4
36075,Oswego County ,NY,36,2020-11-17,1006,4
36075,Oswego County ,NY,36,2020-11-18,1053,5
36075,Oswego County ,NY,36,2020-11-19,1081,5
36075,Oswego County ,NY,36,2020-11-20,1101,5
36075,Oswego County ,NY,36,2020-11-21,1164,5
36075,Oswego County ,NY,36,2020-11-22,1187,6
36075,Oswego County ,NY,36,2020-11-23,1273,6
36075,Oswego County ,NY,36,2020-11-24,1302,6
36075,Oswego County ,NY,36,2020-11-25,1359,6
36075,Oswego County ,NY,36,2020-11-26,1405,6
36075,Oswego County ,NY,36,2020-11-27,1436,6
36075,Oswego County ,NY,36,2020-11-28,1496,7
36075,Oswego County ,NY,36,2020-11-29,1571,8
36075,Oswego County ,NY,36,2020-11-30,1625,8
36075,Oswego County ,NY,36,2020-12-01,1684,9
36075,Oswego County ,NY,36,2020-12-02,1742,10
36075,Oswego County ,NY,36,2020-12-03,1799,10
36075,Oswego County ,NY,36,2020-12-04,1883,11
36075,Oswego County ,NY,36,2020-12-05,1980,12
36075,Oswego County ,NY,36,2020-12-06,2039,14
36075,Oswego County ,NY,36,2020-12-07,2056,14
36075,Oswego County ,NY,36,2020-12-08,2110,15
36075,Oswego County ,NY,36,2020-12-09,2159,17
36075,Oswego County ,NY,36,2020-12-10,2204,18
36075,Oswego County ,NY,36,2020-12-11,2272,18
36075,Oswego County ,NY,36,2020-12-12,2335,19
36075,Oswego County ,NY,36,2020-12-13,2389,19
36075,Oswego County ,NY,36,2020-12-14,2440,19
36075,Oswego County ,NY,36,2020-12-15,2487,20
36075,Oswego County ,NY,36,2020-12-16,2547,20
36075,Oswego County ,NY,36,2020-12-17,2598,21
36075,Oswego County ,NY,36,2020-12-18,2675,22
36075,Oswego County ,NY,36,2020-12-19,2724,22
36075,Oswego County ,NY,36,2020-12-20,2782,23
36075,Oswego County ,NY,36,2020-12-21,2827,23
36075,Oswego County ,NY,36,2020-12-22,2872,23
36075,Oswego County ,NY,36,2020-12-23,2918,23
36075,Oswego County ,NY,36,2020-12-24,2970,29
36075,Oswego County ,NY,36,2020-12-25,3045,29
36075,Oswego County ,NY,36,2020-12-26,3093,29
36075,Oswego County ,NY,36,2020-12-27,3139,29
36075,Oswego County ,NY,36,2020-12-28,3196,34
36075,Oswego County ,NY,36,2020-12-29,3264,34
36075,Oswego County ,NY,36,2020-12-30,3343,34
36075,Oswego County ,NY,36,2020-12-31,3425,36
36075,Oswego County ,NY,36,2021-01-01,3510,39
36075,Oswego County ,NY,36,2021-01-02,3586,41
36075,Oswego County ,NY,36,2021-01-03,3658,42
36075,Oswego County ,NY,36,2021-01-04,3720,44
36075,Oswego County ,NY,36,2021-01-05,3807,47
36075,Oswego County ,NY,36,2021-01-06,3807,49
36075,Oswego County ,NY,36,2021-01-07,3975,51
36075,Oswego County ,NY,36,2021-01-08,4099,53
36075,Oswego County ,NY,36,2021-01-09,4199,54
36075,Oswego County ,NY,36,2021-01-10,4274,55
36075,Oswego County ,NY,36,2021-01-11,4355,56
36075,Oswego County ,NY,36,2021-01-12,4422,57
36075,Oswego County ,NY,36,2021-01-13,4485,61
36075,Oswego County ,NY,36,2021-01-14,4552,62
36075,Oswego County ,NY,36,2021-01-15,4664,62
36075,Oswego County ,NY,36,2021-01-16,4762,62
36075,Oswego County ,NY,36,2021-01-17,4816,63
36075,Oswego County ,NY,36,2021-01-18,4872,65
36075,Oswego County ,NY,36,2021-01-19,4914,69
36075,Oswego County ,NY,36,2021-01-20,4961,69
36075,Oswego County ,NY,36,2021-01-21,5012,71
36075,Oswego County ,NY,36,2021-01-22,5059,74
36075,Oswego County ,NY,36,2021-01-23,5123,75
36075,Oswego County ,NY,36,2021-01-24,5176,75
36075,Oswego County ,NY,36,2021-01-25,5201,78
36075,Oswego County ,NY,36,2021-01-26,5218,80
36075,Oswego County ,NY,36,2021-01-27,5283,81
36075,Oswego County ,NY,36,2021-01-28,5321,82
36075,Oswego County ,NY,36,2021-01-29,5356,82
36075,Oswego County ,NY,36,2021-01-30,5397,83
36075,Oswego County ,NY,36,2021-01-31,5444,83
36075,Oswego County ,NY,36,2021-02-01,5463,84
36075,Oswego County ,NY,36,2021-02-02,5506,85
36075,Oswego County ,NY,36,2021-02-03,5533,85
36075,Oswego County ,NY,36,2021-02-04,5561,85
36075,Oswego County ,NY,36,2021-02-05,5582,85
36075,Oswego County ,NY,36,2021-02-06,5582,86
36075,Oswego County ,NY,36,2021-02-07,5641,86
36075,Oswego County ,NY,36,2021-02-08,5650,86
36075,Oswego County ,NY,36,2021-02-09,5665,86
36075,Oswego County ,NY,36,2021-02-10,5688,86
36075,Oswego County ,NY,36,2021-02-11,5710,86
36075,Oswego County ,NY,36,2021-02-12,5730,87
36075,Oswego County ,NY,36,2021-02-13,5746,88
36075,Oswego County ,NY,36,2021-02-14,5774,88
36075,Oswego County ,NY,36,2021-02-15,5786,88
36075,Oswego County ,NY,36,2021-02-16,5798,88
36075,Oswego County ,NY,36,2021-02-17,5817,88
36075,Oswego County ,NY,36,2021-02-18,5837,89
36075,Oswego County ,NY,36,2021-02-19,5854,89
36075,Oswego County ,NY,36,2021-02-20,5875,89
36075,Oswego County ,NY,36,2021-02-21,5894,89
36075,Oswego County ,NY,36,2021-02-22,5909,89
36075,Oswego County ,NY,36,2021-02-23,5918,89
36075,Oswego County ,NY,36,2021-02-24,5935,89
36075,Oswego County ,NY,36,2021-02-25,5956,89
36075,Oswego County ,NY,36,2021-02-26,5956,89
36075,Oswego County ,NY,36,2021-02-27,5983,89
36075,Oswego County ,NY,36,2021-02-28,5996,89
36075,Oswego County ,NY,36,2021-03-01,6002,89
36075,Oswego County ,NY,36,2021-03-02,6008,89
36075,Oswego County ,NY,36,2021-03-03,6038,89
36075,Oswego County ,NY,36,2021-03-04,6060,89
36075,Oswego County ,NY,36,2021-03-05,6087,89
36075,Oswego County ,NY,36,2021-03-06,6106,89
36075,Oswego County ,NY,36,2021-03-07,6119,89
36075,Oswego County ,NY,36,2021-03-08,6141,89
36075,Oswego County ,NY,36,2021-03-09,6161,89
36075,Oswego County ,NY,36,2021-03-10,6181,89
36075,Oswego County ,NY,36,2021-03-11,6200,89
36075,Oswego County ,NY,36,2021-03-12,6200,89
36075,Oswego County ,NY,36,2021-03-13,6230,89
36075,Oswego County ,NY,36,2021-03-14,6242,89
36075,Oswego County ,NY,36,2021-03-15,6262,89
36075,Oswego County ,NY,36,2021-03-16,6271,89
36075,Oswego County ,NY,36,2021-03-17,6305,89
36075,Oswego County ,NY,36,2021-03-18,6328,89
36075,Oswego County ,NY,36,2021-03-19,6345,89
36075,Oswego County ,NY,36,2021-03-20,6365,89
36075,Oswego County ,NY,36,2021-03-21,6404,89
36075,Oswego County ,NY,36,2021-03-22,6422,89
36075,Oswego County ,NY,36,2021-03-23,6441,89
36075,Oswego County ,NY,36,2021-03-24,6459,89
36075,Oswego County ,NY,36,2021-03-25,6484,89
36075,Oswego County ,NY,36,2021-03-26,6507,89
36075,Oswego County ,NY,36,2021-03-27,6530,89
36075,Oswego County ,NY,36,2021-03-28,6553,89
36075,Oswego County ,NY,36,2021-03-29,6565,89
36075,Oswego County ,NY,36,2021-03-30,6585,89
36075,Oswego County ,NY,36,2021-03-31,6608,89
36075,Oswego County ,NY,36,2021-04-01,6633,89
36075,Oswego County ,NY,36,2021-04-02,6648,89
36075,Oswego County ,NY,36,2021-04-03,6669,90
36075,Oswego County ,NY,36,2021-04-04,6687,90
36075,Oswego County ,NY,36,2021-04-05,6717,90
36075,Oswego County ,NY,36,2021-04-06,6728,90
36075,Oswego County ,NY,36,2021-04-07,6758,90
36075,Oswego County ,NY,36,2021-04-08,6773,90
36075,Oswego County ,NY,36,2021-04-09,6805,90
36075,Oswego County ,NY,36,2021-04-10,6825,90
36075,Oswego County ,NY,36,2021-04-11,6843,90
36075,Oswego County ,NY,36,2021-04-12,6857,90
36075,Oswego County ,NY,36,2021-04-13,6876,90
36075,Oswego County ,NY,36,2021-04-14,6909,90
36075,Oswego County ,NY,36,2021-04-15,6939,90
36075,Oswego County ,NY,36,2021-04-16,6956,90
36075,Oswego County ,NY,36,2021-04-17,6972,90
36075,Oswego County ,NY,36,2021-04-18,6986,90
36075,Oswego County ,NY,36,2021-04-19,6998,90
36075,Oswego County ,NY,36,2021-04-20,7013,90
36075,Oswego County ,NY,36,2021-04-21,7034,90
36075,Oswego County ,NY,36,2021-04-22,7052,90
36075,Oswego County ,NY,36,2021-04-23,7070,90
36075,Oswego County ,NY,36,2021-04-24,7090,90
36075,Oswego County ,NY,36,2021-04-25,7103,90
36075,Oswego County ,NY,36,2021-04-26,7111,90
36075,Oswego County ,NY,36,2021-04-27,7125,90
36075,Oswego County ,NY,36,2021-04-28,7155,90
36075,Oswego County ,NY,36,2021-04-29,7181,90
36075,Oswego County ,NY,36,2021-04-30,7202,90
36075,Oswego County ,NY,36,2021-05-01,7221,90
36075,Oswego County ,NY,36,2021-05-02,7237,90
36075,Oswego County ,NY,36,2021-05-03,7254,90
36075,Oswego County ,NY,36,2021-05-04,7267,90
36075,Oswego County ,NY,36,2021-05-05,7283,90
36075,Oswego County ,NY,36,2021-05-06,7304,90
36075,Oswego County ,NY,36,2021-05-07,7323,90
36075,Oswego County ,NY,36,2021-05-08,7332,90
36075,Oswego County ,NY,36,2021-05-09,7359,90
36075,Oswego County ,NY,36,2021-05-10,7370,90
36075,Oswego County ,NY,36,2021-05-11,7381,90
36075,Oswego County ,NY,36,2021-05-12,7391,90
36075,Oswego County ,NY,36,2021-05-13,7397,90
36075,Oswego County ,NY,36,2021-05-14,7415,90
36075,Oswego County ,NY,36,2021-05-15,7436,90
36075,Oswego County ,NY,36,2021-05-16,7446,90
36075,Oswego County ,NY,36,2021-05-17,7461,90
36075,Oswego County ,NY,36,2021-05-18,7467,90
36075,Oswego County ,NY,36,2021-05-19,7480,90
36075,Oswego County ,NY,36,2021-05-20,7484,90
36075,Oswego County ,NY,36,2021-05-21,7500,90
36075,Oswego County ,NY,36,2021-05-22,7518,90
36075,Oswego County ,NY,36,2021-05-23,7530,90
36075,Oswego County ,NY,36,2021-05-24,7535,90
36075,Oswego County ,NY,36,2021-05-25,7546,90
36075,Oswego County ,NY,36,2021-05-26,7554,90
36075,Oswego County ,NY,36,2021-05-27,7561,90
36075,Oswego County ,NY,36,2021-05-28,7565,90
36075,Oswego County ,NY,36,2021-05-29,7569,90
36075,Oswego County ,NY,36,2021-05-30,7575,90
36075,Oswego County ,NY,36,2021-05-31,7578,90
36075,Oswego County ,NY,36,2021-06-01,7578,91
36075,Oswego County ,NY,36,2021-06-02,7580,91
36075,Oswego County ,NY,36,2021-06-03,7582,91
36075,Oswego County ,NY,36,2021-06-04,7587,91
36075,Oswego County ,NY,36,2021-06-05,7594,91
36075,Oswego County ,NY,36,2021-06-06,7599,91
36075,Oswego County ,NY,36,2021-06-07,7601,91
36075,Oswego County ,NY,36,2021-06-08,7603,91
36075,Oswego County ,NY,36,2021-06-09,7604,91
36075,Oswego County ,NY,36,2021-06-10,7607,91
36075,Oswego County ,NY,36,2021-06-11,7615,91
36075,Oswego County ,NY,36,2021-06-12,7618,91
36075,Oswego County ,NY,36,2021-06-13,7619,91
36075,Oswego County ,NY,36,2021-06-14,7622,92
36075,Oswego County ,NY,36,2021-06-15,7622,92
36075,Oswego County ,NY,36,2021-06-16,7624,92
36075,Oswego County ,NY,36,2021-06-17,7624,92
36075,Oswego County ,NY,36,2021-06-18,7626,92
36075,Oswego County ,NY,36,2021-06-19,7627,92
36075,Oswego County ,NY,36,2021-06-20,7627,92
36075,Oswego County ,NY,36,2021-06-21,7627,92
36075,Oswego County ,NY,36,2021-06-22,7632,92
36075,Oswego County ,NY,36,2021-06-23,7633,92
36075,Oswego County ,NY,36,2021-06-24,7636,92
36075,Oswego County ,NY,36,2021-06-25,7636,92
36075,Oswego County ,NY,36,2021-06-26,7637,92
36075,Oswego County ,NY,36,2021-06-27,7639,92
36075,Oswego County ,NY,36,2021-06-28,7639,93
36075,Oswego County ,NY,36,2021-06-29,7639,93
36075,Oswego County ,NY,36,2021-06-30,7639,93
36075,Oswego County ,NY,36,2021-07-01,7640,93
36075,Oswego County ,NY,36,2021-07-02,7640,93
36075,Oswego County ,NY,36,2021-07-03,7640,93
36075,Oswego County ,NY,36,2021-07-04,7640,93
36075,Oswego County ,NY,36,2021-07-05,7641,93
36075,Oswego County ,NY,36,2021-07-06,7643,93
36075,Oswego County ,NY,36,2021-07-07,7644,93
36075,Oswego County ,NY,36,2021-07-08,7644,93
36075,Oswego County ,NY,36,2021-07-09,7645,93
36075,Oswego County ,NY,36,2021-07-10,7645,93
36075,Oswego County ,NY,36,2021-07-11,7645,93
36075,Oswego County ,NY,36,2021-07-12,7648,93
36075,Oswego County ,NY,36,2021-07-13,7648,93
36075,Oswego County ,NY,36,2021-07-14,7651,93
36075,Oswego County ,NY,36,2021-07-15,7653,93
36075,Oswego County ,NY,36,2021-07-16,7655,93
36075,Oswego County ,NY,36,2021-07-17,7656,93
36075,Oswego County ,NY,36,2021-07-18,7660,93
36075,Oswego County ,NY,36,2021-07-19,7660,93
36075,Oswego County ,NY,36,2021-07-20,7661,93
36075,Oswego County ,NY,36,2021-07-21,7664,93
36075,Oswego County ,NY,36,2021-07-22,7670,93
36075,Oswego County ,NY,36,2021-07-23,7672,93
36075,Oswego County ,NY,36,2021-07-24,7675,93
36075,Oswego County ,NY,36,2021-07-25,7675,93
36075,Oswego County ,NY,36,2021-07-26,7680,93
36075,Oswego County ,NY,36,2021-07-27,7683,93
36075,Oswego County ,NY,36,2021-07-28,7688,93
36075,Oswego County ,NY,36,2021-07-29,7694,93
36075,Oswego County ,NY,36,2021-07-30,7704,93
36075,Oswego County ,NY,36,2021-07-31,7715,93
36075,Oswego County ,NY,36,2021-08-01,7720,93
36075,Oswego County ,NY,36,2021-08-02,7725,93
36075,Oswego County ,NY,36,2021-08-03,7734,93
36075,Oswego County ,NY,36,2021-08-04,7745,93
36075,Oswego County ,NY,36,2021-08-05,7761,93
36075,Oswego County ,NY,36,2021-08-06,7778,93
36075,Oswego County ,NY,36,2021-08-07,7778,93
36075,Oswego County ,NY,36,2021-08-08,7819,93
36075,Oswego County ,NY,36,2021-08-09,7831,93
36075,Oswego County ,NY,36,2021-08-10,7844,93
36075,Oswego County ,NY,36,2021-08-11,7866,93
36075,Oswego County ,NY,36,2021-08-12,7898,93
36075,Oswego County ,NY,36,2021-08-13,7933,93
36075,Oswego County ,NY,36,2021-08-14,7933,93
36075,Oswego County ,NY,36,2021-08-15,7977,93
36075,Oswego County ,NY,36,2021-08-16,7994,94
36075,Oswego County ,NY,36,2021-08-17,8011,94
36075,Oswego County ,NY,36,2021-08-18,8033,94
36075,Oswego County ,NY,36,2021-08-19,8058,94
36075,Oswego County ,NY,36,2021-08-20,8079,94
36075,Oswego County ,NY,36,2021-08-21,8112,94
36075,Oswego County ,NY,36,2021-08-22,8143,94
36075,Oswego County ,NY,36,2021-08-23,8173,95
36075,Oswego County ,NY,36,2021-08-24,8189,95
36075,Oswego County ,NY,36,2021-08-25,8232,95
36075,Oswego County ,NY,36,2021-08-26,8232,95
36075,Oswego County ,NY,36,2021-08-27,8356,95
36075,Oswego County ,NY,36,2021-08-28,8405,95
36075,Oswego County ,NY,36,2021-08-29,8405,95
36075,Oswego County ,NY,36,2021-08-30,8462,95
36075,Oswego County ,NY,36,2021-08-31,8487,95
36075,Oswego County ,NY,36,2021-09-01,8526,95
36075,Oswego County ,NY,36,2021-09-02,8582,97
36075,Oswego County ,NY,36,2021-09-03,8646,97
36075,Oswego County ,NY,36,2021-09-04,8646,97
36075,Oswego County ,NY,36,2021-09-05,8737,97
36075,Oswego County ,NY,36,2021-09-06,8785,97
36075,Oswego County ,NY,36,2021-09-07,8819,97
36075,Oswego County ,NY,36,2021-09-08,8861,97
36075,Oswego County ,NY,36,2021-09-09,8945,98
36075,Oswego County ,NY,36,2021-09-10,8997,98
36075,Oswego County ,NY,36,2021-09-11,9051,98
36075,Oswego County ,NY,36,2021-09-12,9125,98
36075,Oswego County ,NY,36,2021-09-13,9149,100
36075,Oswego County ,NY,36,2021-09-14,9196,100
36075,Oswego County ,NY,36,2021-09-15,9236,100
36075,Oswego County ,NY,36,2021-09-16,9334,100
36075,Oswego County ,NY,36,2021-09-17,9402,100
36075,Oswego County ,NY,36,2021-09-18,9438,100
36075,Oswego County ,NY,36,2021-09-19,9438,100
36075,Oswego County ,NY,36,2021-09-20,9541,101
36075,Oswego County ,NY,36,2021-09-21,9588,101
36075,Oswego County ,NY,36,2021-09-22,9588,101
36075,Oswego County ,NY,36,2021-09-23,9667,101
36075,Oswego County ,NY,36,2021-09-24,9789,101
36075,Oswego County ,NY,36,2021-09-25,9862,101
36075,Oswego County ,NY,36,2021-09-26,9862,101
36075,Oswego County ,NY,36,2021-09-27,9862,103
36075,Oswego County ,NY,36,2021-09-28,10021,104
36075,Oswego County ,NY,36,2021-09-29,10123,105
36075,Oswego County ,NY,36,2021-09-30,10175,105
36075,Oswego County ,NY,36,2021-10-01,10175,106
36075,Oswego County ,NY,36,2021-10-02,10324,106
36075,Oswego County ,NY,36,2021-10-03,10324,106
36075,Oswego County ,NY,36,2021-10-04,10438,107
36075,Oswego County ,NY,36,2021-10-05,10486,108
36075,Oswego County ,NY,36,2021-10-06,10486,109
36075,Oswego County ,NY,36,2021-10-07,10645,109
36075,Oswego County ,NY,36,2021-10-08,10756,109
36075,Oswego County ,NY,36,2021-10-09,10836,109
36075,Oswego County ,NY,36,2021-10-10,10836,109
36075,Oswego County ,NY,36,2021-10-11,10991,109
36075,Oswego County ,NY,36,2021-10-12,11035,109
36075,Oswego County ,NY,36,2021-10-13,11104,109
36075,Oswego County ,NY,36,2021-10-14,11104,109
36075,Oswego County ,NY,36,2021-10-15,11272,112
36075,Oswego County ,NY,36,2021-10-16,11382,112
36075,Oswego County ,NY,36,2021-10-17,11449,112
36075,Oswego County ,NY,36,2021-10-18,11505,112
36075,Oswego County ,NY,36,2021-10-19,11556,112
36075,Oswego County ,NY,36,2021-10-20,11622,112
36075,Oswego County ,NY,36,2021-10-21,11668,113
36075,Oswego County ,NY,36,2021-10-22,11708,113
36075,Oswego County ,NY,36,2021-10-23,11708,113
36075,Oswego County ,NY,36,2021-10-24,11817,113
36075,Oswego County ,NY,36,2021-10-25,11868,115
36075,Oswego County ,NY,36,2021-10-26,11913,116
36075,Oswego County ,NY,36,2021-10-27,11988,116
36075,Oswego County ,NY,36,2021-10-28,12028,116
36075,Oswego County ,NY,36,2021-10-29,12108,116
36075,Oswego County ,NY,36,2021-10-30,12108,116
36075,Oswego County ,NY,36,2021-10-31,12202,116
36075,Oswego County ,NY,36,2021-11-01,12251,120
36075,Oswego County ,NY,36,2021-11-02,12284,120
36075,Oswego County ,NY,36,2021-11-03,12340,120
36075,Oswego County ,NY,36,2021-11-04,12395,121
36075,Oswego County ,NY,36,2021-11-05,12435,122
36075,Oswego County ,NY,36,2021-11-06,12435,122
36075,Oswego County ,NY,36,2021-11-07,12550,122
36075,Oswego County ,NY,36,2021-11-08,12588,122
36075,Oswego County ,NY,36,2021-11-09,12588,122
36075,Oswego County ,NY,36,2021-11-10,12720,123
36075,Oswego County ,NY,36,2021-11-11,12806,123
36075,Oswego County ,NY,36,2021-11-12,12898,126
36075,Oswego County ,NY,36,2021-11-13,12898,126
36075,Oswego County ,NY,36,2021-11-14,12898,126
36075,Oswego County ,NY,36,2021-11-15,13085,126
36075,Oswego County ,NY,36,2021-11-16,13085,127
36075,Oswego County ,NY,36,2021-11-17,13247,127
36075,Oswego County ,NY,36,2021-11-18,13357,128
36075,Oswego County ,NY,36,2021-11-19,13437,129
36075,Oswego County ,NY,36,2021-11-20,13437,129
36075,Oswego County ,NY,36,2021-11-21,13587,129
36075,Oswego County ,NY,36,2021-11-22,13628,132
36075,Oswego County ,NY,36,2021-11-23,13702,132
36075,Oswego County ,NY,36,2021-11-24,13796,132
36075,Oswego County ,NY,36,2021-11-25,13890,132
36075,Oswego County ,NY,36,2021-11-26,13956,132
36075,Oswego County ,NY,36,2021-11-27,14008,132
36075,Oswego County ,NY,36,2021-11-28,14008,132
36075,Oswego County ,NY,36,2021-11-29,14083,133
36075,Oswego County ,NY,36,2021-11-30,14083,133
36075,Oswego County ,NY,36,2021-12-01,14282,135
36075,Oswego County ,NY,36,2021-12-02,14409,135
36075,Oswego County ,NY,36,2021-12-03,14513,138
36075,Oswego County ,NY,36,2021-12-04,14611,138
36075,Oswego County ,NY,36,2021-12-05,14725,138
36075,Oswego County ,NY,36,2021-12-06,14784,138
36075,Oswego County ,NY,36,2021-12-07,14784,138
36075,Oswego County ,NY,36,2021-12-08,14943,138
36075,Oswego County ,NY,36,2021-12-09,15050,138
36075,Oswego County ,NY,36,2021-12-10,15177,138
36075,Oswego County ,NY,36,2021-12-11,15177,138
36075,Oswego County ,NY,36,2021-12-12,15348,138
36075,Oswego County ,NY,36,2021-12-13,15421,138
36075,Oswego County ,NY,36,2021-12-14,15495,138
36075,Oswego County ,NY,36,2021-12-15,15599,138
36075,Oswego County ,NY,36,2021-12-16,15742,138
36075,Oswego County ,NY,36,2021-12-17,15862,138
36075,Oswego County ,NY,36,2021-12-18,15970,138
36075,Oswego County ,NY,36,2021-12-19,16039,138
36075,Oswego County ,NY,36,2021-12-20,16106,139
36075,Oswego County ,NY,36,2021-12-21,16165,139
36075,Oswego County ,NY,36,2021-12-22,16278,140
36075,Oswego County ,NY,36,2021-12-23,16370,140
36075,Oswego County ,NY,36,2021-12-24,16370,143
36075,Oswego County ,NY,36,2021-12-25,16370,143
36075,Oswego County ,NY,36,2021-12-26,16565,143
36075,Oswego County ,NY,36,2021-12-27,16593,144
36075,Oswego County ,NY,36,2021-12-28,16628,144
36075,Oswego County ,NY,36,2021-12-29,16844,146
36075,Oswego County ,NY,36,2021-12-30,17021,147
36075,Oswego County ,NY,36,2021-12-31,17204,147
36075,Oswego County ,NY,36,2022-01-01,17204,147
36075,Oswego County ,NY,36,2022-01-02,17204,147
36075,Oswego County ,NY,36,2022-01-03,17764,148
36075,Oswego County ,NY,36,2022-01-04,17952,149
36075,Oswego County ,NY,36,2022-01-05,17952,150
36075,Oswego County ,NY,36,2022-01-06,18422,151
36075,Oswego County ,NY,36,2022-01-07,18675,151
36075,Oswego County ,NY,36,2022-01-08,19048,151
36075,Oswego County ,NY,36,2022-01-09,19323,151
36075,Oswego County ,NY,36,2022-01-10,19526,153
36075,Oswego County ,NY,36,2022-01-11,19791,153
36075,Oswego County ,NY,36,2022-01-12,20002,154
36075,Oswego County ,NY,36,2022-01-13,20288,154
36075,Oswego County ,NY,36,2022-01-14,20551,155
36075,Oswego County ,NY,36,2022-01-15,20814,155
36075,Oswego County ,NY,36,2022-01-16,21066,155
36075,Oswego County ,NY,36,2022-01-17,21220,157
36075,Oswego County ,NY,36,2022-01-18,21389,157
36075,Oswego County ,NY,36,2022-01-19,21509,157
36075,Oswego County ,NY,36,2022-01-20,21765,157
36075,Oswego County ,NY,36,2022-01-21,21963,158
36075,Oswego County ,NY,36,2022-01-22,22169,158
36075,Oswego County ,NY,36,2022-01-23,22327,158
36075,Oswego County ,NY,36,2022-01-24,22409,160
36075,Oswego County ,NY,36,2022-01-25,22530,160
36075,Oswego County ,NY,36,2022-01-26,22719,160
36075,Oswego County ,NY,36,2022-01-27,22876,161
36075,Oswego County ,NY,36,2022-01-28,23019,161
36075,Oswego County ,NY,36,2022-01-29,23165,161
36075,Oswego County ,NY,36,2022-01-30,23258,161
36075,Oswego County ,NY,36,2022-01-31,23327,161
36075,Oswego County ,NY,36,2022-02-01,23423,161
36075,Oswego County ,NY,36,2022-02-02,23537,162
36075,Oswego County ,NY,36,2022-02-03,23641,162
36075,Oswego County ,NY,36,2022-02-04,23722,162
36075,Oswego County ,NY,36,2022-02-05,23722,162
36075,Oswego County ,NY,36,2022-02-06,23881,162
36075,Oswego County ,NY,36,2022-02-07,23922,165
36075,Oswego County ,NY,36,2022-02-08,23979,166
36075,Oswego County ,NY,36,2022-02-09,24079,166
36075,Oswego County ,NY,36,2022-02-10,24173,166
36075,Oswego County ,NY,36,2022-02-11,24255,166
36075,Oswego County ,NY,36,2022-02-12,24332,166
36075,Oswego County ,NY,36,2022-02-13,24384,166
36075,Oswego County ,NY,36,2022-02-14,24423,170
36075,Oswego County ,NY,36,2022-02-15,24479,171
36075,Oswego County ,NY,36,2022-02-16,24536,171
36075,Oswego County ,NY,36,2022-02-17,24580,172
36075,Oswego County ,NY,36,2022-02-18,24634,173
36075,Oswego County ,NY,36,2022-02-19,24687,173
36075,Oswego County ,NY,36,2022-02-20,24715,173
36075,Oswego County ,NY,36,2022-02-21,24753,174
36075,Oswego County ,NY,36,2022-02-22,24792,175
36075,Oswego County ,NY,36,2022-02-23,24837,175
36075,Oswego County ,NY,36,2022-02-24,24863,176
36075,Oswego County ,NY,36,2022-02-25,24908,176
36075,Oswego County ,NY,36,2022-02-26,24908,176
36075,Oswego County ,NY,36,2022-02-27,24954,176
36075,Oswego County ,NY,36,2022-02-28,24974,177
36075,Oswego County ,NY,36,2022-03-01,24990,180
36075,Oswego County ,NY,36,2022-03-02,25028,180
36075,Oswego County ,NY,36,2022-03-03,25050,180
36075,Oswego County ,NY,36,2022-03-04,25050,180
36075,Oswego County ,NY,36,2022-03-05,25098,180
36075,Oswego County ,NY,36,2022-03-06,25123,180
36075,Oswego County ,NY,36,2022-03-07,25135,182
36075,Oswego County ,NY,36,2022-03-08,25155,182
36075,Oswego County ,NY,36,2022-03-09,25181,182
36075,Oswego County ,NY,36,2022-03-10,25187,182
36075,Oswego County ,NY,36,2022-03-11,25239,182
36075,Oswego County ,NY,36,2022-03-12,25259,182
36075,Oswego County ,NY,36,2022-03-13,25286,182
36075,Oswego County ,NY,36,2022-03-14,25296,182
36075,Oswego County ,NY,36,2022-03-15,25319,182
36075,Oswego County ,NY,36,2022-03-16,25319,182
36075,Oswego County ,NY,36,2022-03-17,25319,183
36075,Oswego County ,NY,36,2022-03-18,25409,183
36075,Oswego County ,NY,36,2022-03-19,25437,183
36075,Oswego County ,NY,36,2022-03-20,25447,183
